***********************************************************************************
java  -XX:+UseParallelGC -XX:+AggressiveOpts -XX:+UseFastAccessorMethods -Xms1024M -Xmx4096M -Dhornetq.config.dir=/home/andy/projects/jms-benchmark/workspace/hornetq-2.4.0-SNAPSHOT/config/stand-alone/non-clustered -Djava.util.logging.manager=org.jboss.logmanager.LogManager -Dlogging.configuration=file:///home/andy/projects/jms-benchmark/workspace/hornetq-2.4.0-SNAPSHOT/config/stand-alone/non-clustered/logging.properties -Djava.library.path=./lib/linux-i686:./lib/linux-x86_64 -classpath ../lib/proton-jms.jar:../lib/proton-j-impl.jar:../lib/proton-api.jar:../lib/netty.jar:../lib/jnpserver.jar:../lib/jnp-client.jar:../lib/jboss-mc.jar:../lib/jboss-jms-api.jar:../lib/hornetq-twitter-integration.jar:../lib/hornetq-stomp-protocol.jar:../lib/hornetq-spring-integration.jar:../lib/hornetq-service-sar.jar:../lib/hornetq-server.jar:../lib/hornetq-rest.jar:../lib/hornetq-ra.jar:../lib/hornetq-journal.jar:../lib/hornetq-jms-server.jar:../lib/hornetq-jms-client.jar:../lib/hornetq-jboss-as-integration.jar:../lib/hornetq-core-client.jar:../lib/hornetq-commons.jar:../lib/hornetq-bootstrap.jar:../lib/hornetq-amqp-protocol.jar:/home/andy/projects/jms-benchmark/workspace/hornetq-2.4.0-SNAPSHOT/config/stand-alone/non-clustered:../schemas/ org.hornetq.integration.bootstrap.HornetQBootstrapServer hornetq-beans.xml
07:37:52,803 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,281,630 from the journal
07:37:52,804 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,273,855 from the journal
07:37:52,804 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,304,957 from the journal
07:37:52,805 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,304,938 from the journal
07:37:52,805 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,281,611 from the journal
07:37:52,806 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,289,386 from the journal
07:37:52,807 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,273,836 from the journal
07:37:52,807 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,297,295 from the journal
07:37:52,808 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,281,649 from the journal
07:37:52,808 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,266,231 from the journal
07:37:52,809 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,289,367 from the journal
07:37:52,809 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,297,333 from the journal
07:37:52,810 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,304,919 from the journal
07:37:52,810 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,312,504 from the journal
07:37:52,810 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,273,817 from the journal
07:37:52,811 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,320,223 from the journal
07:37:52,811 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,297,314 from the journal
